date,time,product,device,clicks,clicks_rev
06-03-2020,01:00:00,auto,tablet,38,553.5488
06-03-2020,01:00:00,home,mobile,47,156.1859
06-03-2020,01:00:00,home,computer,10,162.9336
06-03-2020,01:00:00,home,tablet,6,16.2952
06-03-2020,02:00:00,auto,mobile,894,8183.4862
06-03-2020,02:00:00,auto,computer,159,2690.8541
06-03-2020,02:00:00,home,computer,22,144.6744
06-03-2020,02:00:00,home,mobile,28,240.5781
06-03-2020,02:00:00,auto,tablet,36,315.9943
06-03-2020,02:00:00,home,tablet,6,3.9879
06-03-2020,03:00:00,auto,computer,260,3691.7835
06-03-2020,03:00:00,auto,mobile,1183,10382.7671
06-03-2020,03:00:00,auto,tablet,49,377.7116
06-03-2020,03:00:00,home,computer,26,118.304
06-03-2020,03:00:00,home,mobile,51,201.5285
06-03-2020,03:00:00,home,tablet,6,30.7569
06-03-2020,04:00:00,auto,mobile,1580,16674.9442
06-03-2020,04:00:00,auto,computer,363,5939.605
06-03-2020,04:00:00,auto,tablet,93,1018.7641
06-03-2020,04:00:00,home,mobile,85,534.9717
06-03-2020,04:00:00,home,computer,65,498.6041
06-03-2020,04:00:00,home,tablet,12,64.9608
06-03-2020,05:00:00,auto,mobile,2377,24971.6678
06-03-2020,05:00:00,auto,computer,857,15108.5996
06-03-2020,05:00:00,home,mobile,136,945.6553
06-03-2020,05:00:00,auto,tablet,130,1532.4389
06-03-2020,05:00:00,home,computer,103,1154.1552
06-03-2020,05:00:00,home,tablet,15,67.0682
06-03-2020,06:00:00,auto,mobile,3281,33414.6748
06-03-2020,06:00:00,auto,computer,1162,22567.788
06-03-2020,06:00:00,home,computer,189,1906.5003
06-03-2020,06:00:00,auto,tablet,173,1628.9132
06-03-2020,06:00:00,home,tablet,29,199.3746
06-03-2020,06:00:00,home,mobile,157,880.5509
06-03-2020,07:00:00,auto,computer,1389,33322.8274
06-03-2020,07:00:00,auto,mobile,3780,37899.723
06-03-2020,07:00:00,home,mobile,150,1107.2562
06-03-2020,07:00:00,home,computer,205,2069.4982
06-03-2020,07:00:00,auto,tablet,176,2345.7598
06-03-2020,07:00:00,home,tablet,24,205.6032
06-03-2020,08:00:00,auto,computer,1675,41916.3726999999
06-03-2020,08:00:00,auto,mobile,4105,43608.6622000001
06-03-2020,08:00:00,home,computer,273,2574.2779
06-03-2020,08:00:00,home,mobile,145,1174.3498
06-03-2020,08:00:00,auto,tablet,193,2523.2694
06-03-2020,08:00:00,home,tablet,29,201.1362
06-03-2020,09:00:00,auto,computer,1644,41984.6429
06-03-2020,09:00:00,auto,mobile,4028,43410.4601
06-03-2020,09:00:00,home,mobile,232,1559.752
06-03-2020,09:00:00,home,computer,264,3375.6169
06-03-2020,09:00:00,home,tablet,28,128.0797
06-03-2020,09:00:00,auto,tablet,177,2113.9276
06-03-2020,09:00:00,auto,other,1,6.7579
06-03-2020,10:00:00,auto,computer,1746,43899.8903
06-03-2020,10:00:00,auto,mobile,4119,44027.3223
06-03-2020,10:00:00,auto,tablet,214,2592.8143
06-03-2020,10:00:00,home,tablet,17,199.0503
06-03-2020,10:00:00,home,computer,317,3805.1682
06-03-2020,10:00:00,home,mobile,192,1318.0353
06-03-2020,11:00:00,home,computer,324,3486.4566
06-03-2020,11:00:00,auto,mobile,4234,45263.5998
06-03-2020,11:00:00,auto,computer,1621,43061.3132
06-03-2020,11:00:00,auto,tablet,279,3279.1594
06-03-2020,11:00:00,home,mobile,178,1445.2638
06-03-2020,11:00:00,home,tablet,19,138.5864
06-03-2020,12:00:00,auto,mobile,4015,44974.6735999998
06-03-2020,12:00:00,home,computer,338,3911.0302
06-03-2020,12:00:00,auto,computer,1484,37984.3467
06-03-2020,12:00:00,home,mobile,171,1153.6792
06-03-2020,12:00:00,auto,tablet,192,2341.8159
06-03-2020,12:00:00,home,tablet,26,292.3835
06-03-2020,13:00:00,auto,mobile,4022,42847.7762000001
06-03-2020,13:00:00,auto,computer,1468,40594.4499
06-03-2020,13:00:00,home,computer,306,3244.8783
06-03-2020,13:00:00,home,tablet,22,204.4197
06-03-2020,13:00:00,auto,tablet,222,2836.4015
06-03-2020,13:00:00,home,mobile,210,1437.308
06-03-2020,14:00:00,auto,mobile,3654,40696.2431
06-03-2020,14:00:00,auto,tablet,227,3290.3204
06-03-2020,14:00:00,auto,computer,1432,38464.5741
06-03-2020,14:00:00,home,mobile,200,1447.9455
06-03-2020,14:00:00,home,computer,308,2862.3621
06-03-2020,14:00:00,home,tablet,16,140.6873
06-03-2020,14:00:00,auto,other,4,118.9436
06-03-2020,15:00:00,auto,mobile,3501,38913.2896
06-03-2020,15:00:00,auto,computer,1305,34158.4376
06-03-2020,15:00:00,home,mobile,177,1441.7784
06-03-2020,15:00:00,home,computer,221,2692.4812
06-03-2020,15:00:00,auto,tablet,195,2700.0997
06-03-2020,15:00:00,home,tablet,17,149.2897
06-03-2020,16:00:00,auto,mobile,3352,38067.0577
06-03-2020,16:00:00,auto,computer,1095,29371.6815
06-03-2020,16:00:00,auto,tablet,159,2089.5027
06-03-2020,16:00:00,home,computer,169,1942.1983
06-03-2020,16:00:00,home,mobile,188,1240.2474
06-03-2020,16:00:00,auto,other,1,4.8825
06-03-2020,16:00:00,home,tablet,22,299.626
06-03-2020,17:00:00,auto,mobile,2941,35013.8942
06-03-2020,17:00:00,auto,computer,915,25441.0929
06-03-2020,17:00:00,home,computer,192,1418.6945
06-03-2020,17:00:00,home,mobile,155,1192.6327
06-03-2020,17:00:00,auto,tablet,139,2034.1361
06-03-2020,17:00:00,home,tablet,16,95.0792
06-03-2020,18:00:00,auto,computer,884,24750.5412
06-03-2020,18:00:00,auto,mobile,2941,34745.8518
06-03-2020,18:00:00,auto,tablet,111,1588.7172
06-03-2020,18:00:00,home,tablet,19,131.091
06-03-2020,18:00:00,home,mobile,156,1061.04
06-03-2020,18:00:00,home,computer,162,1605.1808
06-03-2020,19:00:00,auto,computer,736,18202.4373
06-03-2020,19:00:00,auto,mobile,2774,31862.8006
06-03-2020,19:00:00,home,mobile,156,1166.2632
06-03-2020,19:00:00,auto,tablet,103,1409.2018
06-03-2020,19:00:00,home,computer,120,1294.2492
06-03-2020,19:00:00,home,tablet,22,70.8849
06-03-2020,20:00:00,auto,computer,687,17218.0054
06-03-2020,20:00:00,auto,mobile,2681,29208.7305
06-03-2020,20:00:00,home,tablet,10,59.6449
06-03-2020,20:00:00,home,computer,111,1485.2815
06-03-2020,20:00:00,home,mobile,118,922.7129
06-03-2020,20:00:00,auto,tablet,104,994.0358
06-03-2020,21:00:00,auto,mobile,2266,21853.3102
06-03-2020,21:00:00,home,computer,66,556.2286
06-03-2020,21:00:00,auto,computer,486,10710.4748
06-03-2020,21:00:00,auto,tablet,71,743.3047
06-03-2020,21:00:00,home,mobile,72,422.6464
06-03-2020,21:00:00,home,tablet,6,26.3275
06-03-2020,22:00:00,auto,tablet,55,459.6114
06-03-2020,22:00:00,auto,mobile,1796,16490.9132
06-03-2020,22:00:00,auto,computer,357,6134.79130000001
06-03-2020,22:00:00,home,mobile,61,399.7939
06-03-2020,22:00:00,home,computer,50,624.5341
06-03-2020,23:00:00,home,computer,33,322.6403
06-03-2020,23:00:00,auto,mobile,1322,11231.5303
06-03-2020,23:00:00,auto,other,1,4.8
06-03-2020,23:00:00,auto,computer,278,5120.1617
06-03-2020,23:00:00,home,mobile,34,166.7941
06-03-2020,23:00:00,auto,tablet,41,366.2556
06-03-2020,23:00:00,home,tablet,4,30.5911
06-04-2020,00:00:00,auto,computer,242,3786.1757
06-04-2020,00:00:00,auto,mobile,1146,9238.3038
06-04-2020,00:00:00,home,mobile,34,152.8667
06-04-2020,00:00:00,auto,tablet,35,240.7398
06-04-2020,00:00:00,home,computer,27,199.6979
06-04-2020,00:00:00,home,tablet,4,20.6097
06-04-2020,01:00:00,auto,mobile,945,8416.9126
06-04-2020,01:00:00,auto,computer,153,2711.397
06-04-2020,01:00:00,auto,tablet,41,483.4317
06-04-2020,01:00:00,home,computer,17,139.6625
06-04-2020,01:00:00,home,mobile,30,130.8835
06-04-2020,01:00:00,home,tablet,1,0.2587
06-04-2020,02:00:00,auto,computer,173,3046.7812
06-04-2020,02:00:00,auto,mobile,913,7922.9903
06-04-2020,02:00:00,auto,tablet,26,314.6742
06-04-2020,02:00:00,home,tablet,6,62.5172
06-04-2020,02:00:00,home,mobile,17,119.7823
06-04-2020,02:00:00,home,computer,25,260.9724
06-04-2020,03:00:00,auto,tablet,65,655.3132
06-04-2020,03:00:00,auto,mobile,1270,11435.5152
06-04-2020,03:00:00,auto,computer,245,3765.9046
06-04-2020,03:00:00,home,computer,37,222.2867
06-04-2020,03:00:00,home,mobile,55,332.6399
06-04-2020,03:00:00,home,tablet,4,148.0899
06-04-2020,04:00:00,auto,computer,420,8145.62440000001
06-04-2020,04:00:00,auto,mobile,1594,16081.4428
06-04-2020,04:00:00,home,mobile,76,376.2217
06-04-2020,04:00:00,auto,tablet,70,498.2318
06-04-2020,04:00:00,home,computer,54,434.5145
06-04-2020,04:00:00,home,tablet,2,74.7785
06-04-2020,05:00:00,auto,mobile,2190,23159.9241
06-04-2020,05:00:00,auto,tablet,95,948.9526
06-04-2020,05:00:00,auto,computer,730,13848.4887
06-04-2020,05:00:00,home,computer,134,1520.896
06-04-2020,05:00:00,home,mobile,103,691.1372
06-04-2020,05:00:00,home,tablet,8,58.6667
06-04-2020,06:00:00,auto,mobile,3545,34721.0434
06-04-2020,06:00:00,auto,computer,968,19502.7293
06-04-2020,06:00:00,auto,tablet,126,1342.3718
06-04-2020,06:00:00,home,computer,165,1988.9312
06-04-2020,06:00:00,home,mobile,168,1156.0839
06-04-2020,06:00:00,home,tablet,18,119.6117
06-04-2020,07:00:00,auto,mobile,4035,41178.7505999999
06-04-2020,07:00:00,home,computer,197,1788.7465
06-04-2020,07:00:00,auto,computer,1276,30222.6064
06-04-2020,07:00:00,auto,tablet,160,2467.1367
06-04-2020,07:00:00,home,mobile,187,1342.9565
06-04-2020,07:00:00,home,tablet,25,241.8664
06-04-2020,08:00:00,auto,computer,1323,35619.9058
06-04-2020,08:00:00,auto,mobile,4245,44442.2534
06-04-2020,08:00:00,home,computer,256,2672.076
06-04-2020,08:00:00,home,mobile,200,1357.1629
06-04-2020,08:00:00,auto,tablet,181,2243.3373
06-04-2020,08:00:00,home,tablet,31,290.9884
06-04-2020,09:00:00,auto,computer,1561,40907.7734
06-04-2020,09:00:00,auto,mobile,4182,46282.9665
06-04-2020,09:00:00,auto,tablet,194,2955.4024
06-04-2020,09:00:00,home,mobile,183,1202.6825
06-04-2020,09:00:00,home,computer,273,2664.3515
06-04-2020,09:00:00,home,tablet,24,225.89
06-04-2020,09:00:00,auto,other,1,7.4008
06-04-2020,10:00:00,auto,computer,1470,41920.9172999999
06-04-2020,10:00:00,auto,mobile,4055,47255.3655
06-04-2020,10:00:00,home,computer,295,2923.4039
06-04-2020,10:00:00,home,tablet,21,134.4491
06-04-2020,10:00:00,auto,tablet,158,1912.3092
06-04-2020,10:00:00,home,mobile,149,1176.2613
06-04-2020,11:00:00,auto,computer,1541,42631.6387
06-04-2020,11:00:00,auto,mobile,4074,45859.9743
06-04-2020,11:00:00,home,mobile,172,1133.9815
06-04-2020,11:00:00,auto,tablet,192,2567.9817
06-04-2020,11:00:00,home,computer,299,3251.0583
06-04-2020,11:00:00,home,tablet,21,209.4021
06-04-2020,12:00:00,auto,computer,1461,39542.4794
06-04-2020,12:00:00,auto,mobile,3797,42807.913
06-04-2020,12:00:00,home,computer,253,2718.2538
06-04-2020,12:00:00,auto,tablet,206,2838.9536
06-04-2020,12:00:00,home,mobile,186,1213.9453
06-04-2020,12:00:00,home,tablet,37,300.4582
06-04-2020,12:00:00,auto,other,1,34.49
06-04-2020,13:00:00,auto,computer,1420,38491.6315
06-04-2020,13:00:00,auto,mobile,3866,43865.5722
06-04-2020,13:00:00,home,mobile,195,1386.6726
06-04-2020,13:00:00,home,computer,317,3380.0758
06-04-2020,13:00:00,auto,tablet,213,3034.3713
06-04-2020,13:00:00,home,tablet,13,64.4851
06-04-2020,14:00:00,auto,mobile,3882,43475.0666
06-04-2020,14:00:00,auto,computer,1280,34885.9573
06-04-2020,14:00:00,auto,tablet,193,2238.1718
06-04-2020,14:00:00,home,mobile,205,1401.2854
06-04-2020,14:00:00,home,computer,253,2615.4426
06-04-2020,14:00:00,home,tablet,35,203.4711
06-04-2020,14:00:00,auto,other,2,46.5724
06-04-2020,15:00:00,auto,mobile,3802,42441.6158
06-04-2020,15:00:00,home,computer,227,2209.7081
06-04-2020,15:00:00,home,mobile,259,1791.2677
06-04-2020,15:00:00,auto,tablet,218,2968.3499
06-04-2020,15:00:00,auto,computer,1168,31819.8523
06-04-2020,15:00:00,home,tablet,19,140.9468
06-04-2020,15:00:00,auto,other,1,3.2754
06-04-2020,16:00:00,auto,mobile,3447,39246.8314999999
06-04-2020,16:00:00,auto,computer,997,28678.1676
06-04-2020,16:00:00,home,computer,240,2084.6373
06-04-2020,16:00:00,auto,tablet,183,2787.0771
06-04-2020,16:00:00,home,mobile,215,1420.2264
06-04-2020,16:00:00,home,tablet,18,140.2779
06-04-2020,17:00:00,auto,mobile,2997,36739.7703
06-04-2020,17:00:00,auto,computer,899,25759.0203
06-04-2020,17:00:00,auto,tablet,145,1758.3654
06-04-2020,17:00:00,home,mobile,220,1342.1758
06-04-2020,17:00:00,home,tablet,15,119.0215
06-04-2020,17:00:00,home,computer,220,1747.9034
06-04-2020,17:00:00,auto,other,1,10.1888
06-04-2020,18:00:00,auto,computer,855,23943.1901
06-04-2020,18:00:00,home,computer,194,1985.8093
06-04-2020,18:00:00,auto,mobile,3053,36810.2272
06-04-2020,18:00:00,auto,tablet,139,1872.7771
06-04-2020,18:00:00,home,mobile,196,1093.5515
06-04-2020,18:00:00,home,tablet,12,138.4067
06-04-2020,19:00:00,auto,mobile,3181,35630.5273
06-04-2020,19:00:00,auto,computer,758,17884.0147
06-04-2020,19:00:00,home,mobile,174,1208.3718
06-04-2020,19:00:00,home,computer,185,1798.5752
06-04-2020,19:00:00,auto,tablet,127,1617.586
06-04-2020,19:00:00,home,tablet,13,42.3498
06-04-2020,20:00:00,auto,mobile,2733,29220.927
06-04-2020,20:00:00,home,mobile,107,841.507
06-04-2020,20:00:00,auto,computer,578,14263.0338
06-04-2020,20:00:00,auto,tablet,125,1420.8013
06-04-2020,20:00:00,home,computer,137,1490.5708
06-04-2020,20:00:00,home,tablet,7,18.9479
06-04-2020,21:00:00,auto,mobile,2241,21445.0488
06-04-2020,21:00:00,auto,computer,448,9858.8985
06-04-2020,21:00:00,auto,tablet,97,988.7461
06-04-2020,21:00:00,home,mobile,86,499.4447
06-04-2020,21:00:00,home,computer,95,712.7707
06-04-2020,21:00:00,home,tablet,2,19.029
06-04-2020,22:00:00,auto,mobile,1732,16671.4819
06-04-2020,22:00:00,auto,computer,383,7558.434
06-04-2020,22:00:00,auto,tablet,68,770.559
06-04-2020,22:00:00,home,mobile,55,351.6651
06-04-2020,22:00:00,home,computer,38,379.0679
06-04-2020,22:00:00,home,tablet,2,5.8818
06-04-2020,23:00:00,auto,mobile,1365,12682.9371
06-04-2020,23:00:00,auto,computer,247,4522.4131
06-04-2020,23:00:00,home,computer,28,192.6672
06-04-2020,23:00:00,home,mobile,43,316.8482
06-04-2020,23:00:00,auto,tablet,39,509.9199
06-04-2020,23:00:00,home,tablet,2,8.8919
06-05-2020,00:00:00,auto,mobile,1128,10379.0942
06-05-2020,00:00:00,auto,computer,220,4206.465
06-05-2020,00:00:00,home,mobile,44,253.1903
06-05-2020,00:00:00,home,tablet,8,7.9805
06-05-2020,00:00:00,auto,tablet,32,382.2504
06-05-2020,00:00:00,home,computer,29,183.3847
06-05-2020,00:00:00,auto,other,1,3.0566
06-05-2020,01:00:00,auto,mobile,837,7177.502
06-05-2020,01:00:00,auto,tablet,29,368.8015
06-05-2020,01:00:00,auto,computer,165,2504.4699
06-05-2020,01:00:00,home,mobile,22,127.9814
06-05-2020,01:00:00,home,computer,30,212.9434
06-05-2020,01:00:00,home,tablet,4,38.9649
06-05-2020,02:00:00,auto,mobile,841,8021.1408
06-05-2020,02:00:00,home,mobile,47,284.7291
06-05-2020,02:00:00,auto,tablet,61,727.0613
06-05-2020,02:00:00,auto,computer,177,2657.0414
06-05-2020,02:00:00,home,computer,30,139.6638
06-05-2020,02:00:00,home,tablet,1,3.129
06-05-2020,03:00:00,auto,mobile,1159,11333.8039
06-05-2020,03:00:00,auto,computer,234,3611.0219
06-05-2020,03:00:00,home,mobile,51,399.2819
06-05-2020,03:00:00,auto,tablet,58,443.7498
06-05-2020,03:00:00,home,computer,48,358.8588
06-05-2020,03:00:00,home,tablet,7,48.2433
06-05-2020,04:00:00,auto,computer,396,7214.9344
06-05-2020,04:00:00,auto,mobile,1567,16970.1583
06-05-2020,04:00:00,home,computer,52,390.4553
06-05-2020,04:00:00,auto,tablet,98,844.3597
06-05-2020,04:00:00,home,mobile,68,417.4657
06-05-2020,04:00:00,home,tablet,11,56.2759
06-05-2020,05:00:00,auto,mobile,2090,23153.5218
06-05-2020,05:00:00,auto,computer,752,14255.9709
06-05-2020,05:00:00,home,mobile,126,799.326800000001
06-05-2020,05:00:00,auto,tablet,81,890.1616
06-05-2020,05:00:00,home,computer,88,741.7145
06-05-2020,05:00:00,home,tablet,13,66.097
06-05-2020,06:00:00,auto,mobile,3480,34711.8125
06-05-2020,06:00:00,home,mobile,173,1074.9316
06-05-2020,06:00:00,auto,tablet,181,1638.3636
06-05-2020,06:00:00,auto,computer,1035,21820.138
06-05-2020,06:00:00,home,tablet,19,128.4039
06-05-2020,06:00:00,home,computer,161,1936.4385
06-05-2020,07:00:00,auto,mobile,4033,40245.4933
06-05-2020,07:00:00,home,computer,200,2507.4763
06-05-2020,07:00:00,auto,computer,1262,31927.7297
06-05-2020,07:00:00,auto,tablet,260,2955.5963
06-05-2020,07:00:00,home,mobile,159,1089.0652
06-05-2020,07:00:00,home,tablet,17,103.0921
06-05-2020,08:00:00,auto,mobile,4349,46422.7863
06-05-2020,08:00:00,auto,computer,1577,44778.9973
06-05-2020,08:00:00,auto,tablet,233,3161.4869
06-05-2020,08:00:00,home,computer,187,1757.1109
06-05-2020,08:00:00,home,mobile,162,1200.9925
06-05-2020,08:00:00,home,tablet,20,122.5997
06-05-2020,09:00:00,auto,mobile,4457,46719.3484
06-05-2020,09:00:00,auto,computer,1509,39613.0689
06-05-2020,09:00:00,auto,tablet,265,3082.0756
06-05-2020,09:00:00,home,computer,210,2719.2171
06-05-2020,09:00:00,home,mobile,199,1525.6599
06-05-2020,09:00:00,home,tablet,26,196.6881
06-05-2020,10:00:00,auto,computer,1491,37753.0568999999
06-05-2020,10:00:00,auto,mobile,4235,44774.8054
06-05-2020,10:00:00,auto,tablet,217,2580.7093
06-05-2020,10:00:00,home,mobile,183,1254.0791
06-05-2020,10:00:00,home,computer,235,3091.3544
06-05-2020,10:00:00,home,tablet,24,265.4366
06-05-2020,11:00:00,auto,mobile,3811,41986.5289
06-05-2020,11:00:00,auto,computer,1518,41625.6288
06-05-2020,11:00:00,home,computer,306,3372.6286
06-05-2020,11:00:00,auto,tablet,206,2157.9394
06-05-2020,11:00:00,home,mobile,186,1168.6123
